Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1764868571.6079087,3,2,0,4,2,1,0,-3,REST
1764868571.6222548,0,-6,-6,-1,-5,0,-5,-4,REST
1764868571.6304226,2,3,-3,-2,3,1,2,-3,REST
1764868571.6454105,-2,-3,-2,1,-1,0,-1,0,REST
1764868571.6598046,3,0,0,2,6,0,-1,-3,REST
1764868571.667976,-3,2,-4,0,2,-2,-3,-5,REST
1764868571.682258,0,0,1,-3,0,1,3,0,REST
1764868571.690378,-3,-1,-2,2,4,4,-1,-3,REST
1764868571.7054436,-2,-4,-3,-1,-3,2,-2,0,REST
1764868571.719767,1,-2,3,-3,-3,0,0,0,REST
1764868571.7279885,-2,-3,4,-1,-4,1,-2,6,REST
1764868571.7422695,4,1,-4,-1,-6,1,-2,-5,REST
1764868571.7505398,1,-3,-5,-1,1,-5,-1,-1,REST
1764868571.7658622,-2,3,-1,4,4,-3,-1,-2,REST
1764868571.7798464,-2,1,1,1,3,1,0,1,REST
1764868571.7880769,0,-6,0,-5,-1,0,0,1,REST
1764868571.8023546,-3,-2,-5,-3,-7,-6,-2,2,REST
1764868571.8104298,-2,0,0,2,-4,0,1,-3,REST
1764868571.8257432,-2,-2,-6,-4,-1,-1,-2,-1,REST
1764868571.839687,1,2,-2,3,1,-2,-4,0,REST
1764868571.8480003,-1,5,-3,-3,-1,0,-2,-1,REST
1764868571.8623405,-2,-3,1,-3,-8,-2,-2,-3,REST
1764868571.8704736,-5,-4,-7,0,2,-1,-3,-8,REST
1764868571.8854995,-1,-4,4,3,3,0,-1,0,REST
1764868571.899989,-6,-1,-3,-4,-5,-5,6,-3,REST
1764868571.9085405,-1,0,0,-2,-10,-7,-3,5,REST
1764868571.9227881,-1,-8,-3,-5,-9,-1,-5,0,REST
1764868571.9309697,1,2,0,-2,-1,-2,0,0,REST
1764868571.945735,0,-2,2,-5,-1,-1,1,-2,REST
1764868571.9600978,-2,0,-2,0,-6,-1,1,4,REST
1764868571.9676435,-1,2,0,-5,-3,-3,3,-6,REST
1764868571.9823604,3,1,-5,0,1,3,-3,-4,REST
1764868571.9908342,2,0,0,2,-6,-2,1,1,REST
1764868572.005902,0,1,3,-3,-1,1,-3,2,REST
1764868572.020124,-2,-5,0,-5,-3,-3,-3,1,REST
1764868572.0273967,1,0,-2,-3,-5,0,-1,0,REST
1764868572.0427158,-4,1,-2,-2,-4,-3,-2,-2,REST
1764868572.0508072,-1,-2,-3,-6,-1,-2,-2,-6,REST
1764868572.0648,3,0,-3,-2,-1,-1,-1,2,REST
1764868572.0733683,0,2,-3,2,0,2,-5,0,REST
1764868572.079949,1,-3,-1,4,7,2,-2,-2,REST
1764868572.0877178,-2,-2,-1,0,2,-2,-2,1,REST
1764868572.1026447,1,-1,-2,3,-2,-2,1,-3,REST
1764868572.1107943,4,-2,4,5,3,1,2,1,REST
1764868572.1252868,-1,4,-2,-4,0,-2,-2,-3,REST
1764868572.1333249,0,-1,-2,1,-4,2,0,-1,REST
1764868572.1483765,1,-3,2,-6,-3,-2,0,0,REST
1764868572.1627147,3,1,3,3,2,3,2,0,REST
1764868572.1708612,-4,-2,-2,-5,-14,-4,1,0,REST
1764868572.1851866,-1,5,1,1,0,-2,-2,-1,REST
1764868572.2006648,4,2,-4,4,7,-3,-2,0,REST
1764868572.2083426,-3,-4,-1,1,10,-1,0,-3,REST
1764868572.222558,-7,1,-1,0,-1,0,0,0,REST
1764868572.2305717,-1,-5,1,5,8,0,1,0,REST
1764868572.2448623,2,-5,-5,-3,-6,1,-5,-3,REST
1764868572.2532032,-2,-2,0,-7,-7,1,-1,-5,REST
1764868572.268388,-1,0,-1,3,6,1,5,-2,REST
1764868572.2841208,1,4,1,-2,-8,-3,2,0,REST
1764868572.290648,1,2,-1,1,2,-4,0,2,REST
1764868572.305206,0,0,-3,1,1,3,3,1,REST
1764868572.3211038,0,6,1,-1,4,0,-3,-3,REST
1764868572.3280153,-2,-4,1,-6,-5,-2,-1,-3,REST
1764868572.342404,1,-1,3,0,-7,-2,-3,0,REST
1764868572.3506906,-1,-6,-1,-5,-7,-2,2,1,REST
1764868572.3649802,0,-1,0,3,-8,2,-6,0,REST
1764868572.3728914,2,-6,3,1,5,-1,-4,-2,REST
1764868572.3880603,1,-2,-4,-5,1,1,4,0,REST
1764868572.4027915,-2,3,-4,-8,-6,-4,-3,-1,REST
1764868572.410819,3,0,-4,-1,2,-2,-3,2,REST
1764868572.4251769,0,-1,-1,-2,0,0,-4,-7,REST
1764868572.4330475,0,-1,1,3,0,-1,-2,0,REST
1764868572.4484339,2,-4,-5,-3,-4,-4,-2,0,OPEN
1764868572.4626608,-2,-2,-1,2,4,-1,5,1,OPEN
1764868572.4709508,-2,-2,-5,3,-1,0,0,3,OPEN
1764868572.4851809,-6,1,3,2,6,0,-6,2,OPEN
1764868572.4933627,-2,-2,-2,-3,8,0,-1,4,OPEN
1764868572.5082335,1,-10,-4,-5,-4,-4,-3,-1,OPEN
1764868572.5232275,1,0,-2,-3,-3,-4,0,1,OPEN
1764868572.5310624,1,-3,5,-5,-13,-3,-1,-2,OPEN
1764868572.544886,-1,0,3,-2,3,0,-4,3,OPEN
1764868572.552946,0,0,-5,-5,-7,-1,-5,-4,OPEN
1764868572.5679467,6,-1,-3,-2,-1,3,2,1,OPEN
1764868572.5833066,0,-1,-2,0,4,2,2,-1,OPEN
1764868572.590449,5,1,-2,0,-4,-1,3,-6,OPEN
1764868572.604998,-5,-2,1,-2,-1,-3,-5,0,OPEN
1764868572.6129484,-2,-4,-2,-3,3,-1,5,3,OPEN
1764868572.6279845,-1,0,-2,-2,-12,-4,-3,-4,OPEN
1764868572.642259,-1,-1,-3,-1,-6,3,2,-2,OPEN
1764868572.650419,-4,-1,0,-4,-5,-3,-5,-2,OPEN
1764868572.664899,-3,4,3,4,0,2,2,-1,OPEN
1764868572.6726422,1,1,-3,-3,0,-5,-2,-4,OPEN
1764868572.6879585,-1,3,-5,-5,-5,-3,-2,-2,OPEN
1764868572.7023008,2,1,-2,1,5,-3,2,0,OPEN
1764868572.7104182,-2,3,6,-1,-1,1,-1,5,OPEN
1764868572.7249181,-2,-2,-4,-6,-8,-1,-3,-2,OPEN
1764868572.733253,1,0,-1,4,6,3,2,1,OPEN
1764868572.7567267,-5,-3,2,-2,3,-1,-3,1,OPEN
1764868572.762611,3,0,-1,0,2,0,-1,-1,OPEN
1764868572.770689,-1,-3,-1,1,2,-4,-1,-4,OPEN
1764868572.7851055,0,-2,1,1,-2,0,-2,0,OPEN
1764868572.793078,-2,-1,0,2,-2,0,-2,-1,OPEN
1764868572.80792,-4,0,2,-7,-2,-4,1,-2,OPEN
1764868572.8223567,0,-1,0,4,2,1,-2,2,OPEN
1764868572.8315196,-3,-3,-5,-2,3,2,-3,0,OPEN
1764868572.8447454,-3,-7,-4,-5,-3,-2,-1,-3,OPEN
1764868572.8529434,-1,-3,-4,-1,-1,-4,-3,-2,OPEN
1764868572.8682055,-1,-3,2,6,1,1,2,-2,OPEN
1764868572.8756075,-1,0,-3,2,1,-2,-1,-1,OPEN
1764868572.882376,0,-1,-1,-4,-2,0,-5,-4,OPEN
1764868572.8908288,-1,1,0,-1,4,-2,-1,0,OPEN
1764868572.904939,1,-1,-2,-1,1,-1,0,-3,OPEN
1764868572.9130008,-2,-2,3,-2,-9,0,0,1,OPEN
1764868572.9284713,-4,-2,1,1,-2,1,1,2,OPEN
1764868572.9424577,0,7,1,-5,-9,-4,0,-1,OPEN
1764868572.9507828,-1,0,-3,-1,-1,-5,0,1,OPEN
1764868572.9649057,-1,-2,-4,4,2,1,3,4,OPEN
1764868572.973123,-2,-3,-1,-4,-8,3,-5,0,OPEN
1764868572.99648,4,1,1,-2,-4,-2,-1,-1,OPEN
1764868573.0026424,-3,-3,-2,-7,-7,-1,-1,0,OPEN
1764868573.0111868,1,3,1,3,-1,2,0,0,OPEN
1764868573.0336652,1,2,-2,-3,-2,-4,-1,-4,OPEN
1764868573.0477216,-2,0,2,3,3,-2,-2,0,OPEN
1764868573.0558364,-1,-8,-5,-3,-3,-1,-2,-1,OPEN
1764868573.0714583,0,2,0,-1,1,0,2,2,OPEN
1764868573.0848637,-2,0,-1,2,1,4,-3,-3,OPEN
1764868573.093304,-1,-1,-1,2,0,-2,-3,1,OPEN
1764868573.1077034,-6,-2,-3,-1,-2,-4,-1,2,OPEN
1764868573.1158962,1,4,4,-2,-1,4,0,-2,OPEN
1764868573.1312447,2,-1,0,-4,-10,-3,-4,-7,OPEN
1764868573.1448555,-1,0,-5,-2,-1,-6,2,-4,OPEN
1764868573.153315,-5,-6,-3,-5,-6,0,-3,1,OPEN
1764868573.1676033,-1,0,0,2,10,3,-2,2,OPEN
1764868573.1757936,-6,-3,-3,-4,-3,-4,2,-5,OPEN
1764868573.1916578,-1,-2,-4,-1,3,-1,2,-8,OPEN
1764868573.2049518,-1,-6,-3,-5,-4,-1,-5,0,OPEN
1764868573.2138815,1,0,-4,-3,2,1,-1,1,OPEN
1764868573.227472,-3,0,-6,-3,0,-1,-2,-2,OPEN
1764868573.2362835,-2,1,-2,-1,-1,3,-1,0,OPEN
1764868573.251251,-4,-3,1,-3,-8,1,0,-4,OPEN
1764868573.2739222,3,0,1,1,-2,5,-1,2,OPEN
1764868573.287614,-1,1,0,2,-1,-4,-4,3,OPEN
1764868573.2967045,-2,1,2,-1,0,-2,-5,-1,OPEN
1764868573.3115778,1,0,-1,-4,-3,-3,-4,-3,OPEN
1764868573.3248909,-4,-4,-1,-3,-6,-2,0,2,OPEN
1764868573.3337896,-3,-3,-5,-2,-3,-1,-2,2,OPEN
1764868573.3472712,-2,-4,2,-4,-2,1,3,-1,OPEN
1764868573.3563428,-2,-5,-4,3,2,-2,-4,1,OPEN
1764868573.3705814,-2,-4,-1,0,1,-3,0,-2,OPEN
1764868573.3774314,5,0,-1,0,-4,-5,0,-4,OPEN
1764868573.3848798,0,-2,-2,-5,-7,-4,-3,-3,OPEN
1764868573.3941998,0,-2,-2,-1,2,0,4,-1,OPEN
1764868573.407625,-1,2,-5,-3,-7,-3,0,-3,OPEN
1764868573.4163425,-3,-1,4,-5,-8,-1,2,-3,OPEN
1764868573.430547,0,-5,0,4,0,-2,2,0,OPEN
1764868573.437397,-8,-3,-3,-4,-6,-3,1,-8,OPEN
1764868573.4451458,1,2,-2,1,6,-1,-4,-3,OPEN
1764868573.454188,4,-1,4,-3,-2,-3,1,-1,OPEN
1764868573.4677038,0,2,0,2,4,-2,0,5,OPEN
1764868573.4763834,0,-2,-1,-2,-3,3,-5,-3,OPEN
1764868573.489812,1,0,-1,1,0,0,-5,1,OPEN
1764868573.4987617,2,3,-3,1,3,-4,3,2,OPEN
1764868573.5047815,-1,-4,1,-2,2,0,-2,-3,OPEN
1764868573.513797,1,1,-1,-5,-1,2,-5,4,OPEN
1764868573.5274096,-3,1,-1,-1,-1,-1,2,-4,OPEN
1764868573.5364633,1,-4,3,-5,0,0,-3,-7,OPEN
1764868573.5501752,1,-1,2,1,-3,1,3,-1,OPEN
1764868573.5590482,-2,-3,-4,3,-2,3,0,2,OPEN
1764868573.5651672,-2,2,0,-2,-1,-3,4,2,OPEN
1764868573.5741272,0,-4,-3,2,0,-1,-1,1,OPEN
1764868573.5876749,-4,-1,-2,-1,0,-2,0,-3,OPEN
1764868573.596519,-3,1,4,-1,3,-3,-3,-3,OPEN
1764868573.6102583,-5,2,-4,-4,0,-1,-3,-2,OPEN
1764868573.6192038,2,1,-1,2,13,3,2,-2,OPEN
1764868573.6247988,5,-4,2,-1,-3,-5,-1,-1,OPEN
1764868573.6337373,1,0,-5,-2,-3,-6,-3,2,OPEN
1764868573.6472301,0,-4,-4,-3,-6,3,1,-1,OPEN
1764868573.656225,-6,-1,-1,0,3,0,-1,-2,OPEN
1764868573.6699603,-1,1,3,0,-1,-1,-1,1,OPEN
1764868573.6787539,-1,1,-4,-4,-10,-2,-1,2,OPEN
1764868573.684789,0,3,2,-2,-2,-1,-1,-3,OPEN
1764868573.6940963,3,-5,0,-1,1,0,1,0,OPEN
1764868573.70733,-1,-4,-1,1,0,2,-5,-1,OPEN
1764868573.7162867,0,4,-3,1,-3,1,1,1,OPEN
1764868573.729784,-5,-3,-3,1,3,1,1,3,OPEN
1764868573.739082,0,-6,1,-6,-1,-1,1,-1,OPEN
1764868573.7450457,-1,-1,3,-2,-5,-6,0,5,OPEN
1764868573.754098,-2,1,-4,-5,-2,-5,-2,-6,OPEN
1764868573.7679083,-1,-1,-5,-5,-5,-1,0,-2,OPEN
1764868573.7762716,0,0,-1,0,-12,1,-1,0,OPEN
1764868573.7899172,0,-2,-2,-1,-1,0,0,-1,OPEN
1764868573.798967,-4,-1,3,5,6,2,0,-1,OPEN
1764868573.805228,-5,-4,-3,-2,-10,2,-4,-2,OPEN
1764868573.81421,2,-1,-4,0,2,-1,0,-3,OPEN
1764868573.8278372,0,1,-1,-3,-6,-1,-3,-3,OPEN
1764868573.8367312,-4,5,1,-1,4,0,-2,2,OPEN
1764868573.8502638,1,0,1,5,4,-1,-2,-1,OPEN
1764868573.8658903,1,-4,-4,1,-2,-3,0,-3,OPEN
1764868573.8739858,3,-2,1,-1,-6,0,-2,4,OPEN
1764868573.8873358,4,-1,-5,-2,-4,1,2,0,OPEN
1764868573.8963366,-1,-1,-2,-1,-3,1,1,-1,OPEN
1764868573.9097989,-3,-2,-5,-4,-4,-1,-3,-1,OPEN
1764868573.9188528,-2,0,-1,0,5,3,-1,0,OPEN
1764868573.9247274,5,1,-2,0,5,0,-1,-2,OPEN
1764868573.9340537,1,-3,-3,-2,-7,0,-2,-3,OPEN
1764868573.94737,3,1,0,2,0,0,4,1,OPEN
1764868573.9563544,-4,-3,0,-6,-5,0,-2,-2,OPEN
1764868573.969894,1,-3,2,-8,-3,0,-3,-2,OPEN
1764868573.9855673,6,3,-1,-2,-5,-8,-1,-1,OPEN
1764868573.9938614,1,3,2,-1,5,-1,0,2,OPEN
1764868574.007703,-6,-1,0,-2,1,-2,-1,-3,OPEN
1764868574.016643,2,1,-1,5,-2,4,0,3,OPEN
1764868574.0302231,0,-1,-2,4,5,0,0,-2,OPEN
1764868574.0392191,-4,2,-1,-3,1,-7,0,-7,OPEN
1764868574.0536296,0,4,8,2,-1,6,1,1,OPEN
1764868574.0674531,0,-1,-4,2,0,0,1,3,OPEN
1764868574.0763323,-4,-2,2,0,1,1,-2,2,OPEN
1764868574.089775,-7,0,-6,-2,-1,-2,0,1,OPEN
1764868574.0988324,-1,-1,1,-3,-4,3,2,-2,OPEN
1764868574.1137156,-1,-3,-1,-2,-2,-3,-1,-2,OPEN
1764868574.1274028,-4,-1,0,1,2,-4,-3,-3,OPEN
1764868574.1423018,-2,-3,1,2,12,2,-1,-1,OPEN
1764868574.1499202,-1,-4,-1,0,-3,0,-4,4,OPEN
1764868574.1589508,1,0,-1,-5,-9,-5,-4,0,OPEN
1764868574.173689,3,-2,-1,-4,-5,-2,0,0,OPEN
1764868574.1874905,-2,3,-3,-10,2,-1,-2,2,OPEN
1764868574.1964068,0,-1,4,0,2,-2,1,-1,OPEN
1764868574.2098985,-3,-2,3,1,0,3,-1,0,OPEN
1764868574.2188241,-3,-6,-2,-7,-2,-4,-1,-1,OPEN
1764868574.2340944,5,-3,-3,-3,0,-4,2,1,OPEN
1764868574.2480571,0,3,2,1,-3,0,-1,-2,OPEN
1764868574.2566645,-7,-3,-5,0,-9,-2,3,2,OPEN
1764868574.2697973,2,2,0,0,-2,0,-2,0,OPEN
1764868574.2787778,0,-1,5,2,-4,0,2,-3,OPEN
1764868574.2940748,0,-4,0,-4,-2,0,-1,-7,OPEN
1764868574.3076327,0,0,-2,-1,0,-2,1,-2,OPEN
1764868574.3165884,-1,4,0,-4,-1,1,0,-3,OPEN
1764868574.3298886,-1,0,-5,-6,-6,-3,-4,-2,OPEN
1764868574.3391366,-3,-3,-6,1,6,0,-3,0,OPEN
1764868574.3536007,3,3,1,0,-2,0,3,0,OPEN
1764868574.3673933,2,-3,-2,0,-4,-1,1,1,OPEN
1764868574.3763263,-2,-1,-7,-8,-3,-4,1,0,OPEN
1764868574.390033,-3,-2,1,-2,-3,-2,-3,-7,OPEN
1764868574.399196,1,5,1,2,-5,6,2,-2,OPEN
1764868574.4141736,-4,-1,-6,-7,-1,-5,-3,0,OPEN
1764868574.41973,1,1,5,0,7,0,1,4,OPEN
1764868574.4275851,-3,-1,-1,1,-2,2,0,-1,OPEN
1764868574.4363582,-2,-4,0,0,-5,-4,-4,1,OPEN
1764868574.450151,-3,-2,7,2,1,3,2,2,OPEN
1764868574.4591057,-2,-3,-5,-3,-1,-1,-5,-4,OPEN
1764868574.4736357,1,-1,-4,1,2,-2,-2,2,OPEN
1764868574.4872885,0,-3,2,-2,0,-3,2,-1,OPEN
1764868574.4968605,1,-1,7,4,0,0,5,2,OPEN
1764868574.5101137,-3,-2,-3,-4,-2,-2,-6,-3,OPEN
1764868574.5189998,4,-4,-1,0,-1,-3,-2,-5,OPEN
1764868574.533751,-5,-3,-2,-2,-4,1,-2,-1,OPEN
1764868574.5478358,3,0,2,1,0,0,4,4,OPEN
1764868574.556297,1,-2,-5,-4,-5,-2,-4,0,OPEN
1764868574.5702486,-4,0,-1,-1,0,1,-3,-6,OPEN
1764868574.5788267,0,-4,-4,-2,2,-4,-3,-2,OPEN
1764868574.594074,2,0,-5,2,0,1,-5,-1,OPEN
1764868574.6073503,-1,-3,-1,-2,-2,-3,3,0,OPEN
1764868574.6162226,-1,1,1,-5,1,0,0,-3,OPEN
1764868574.6299257,-2,-2,-3,0,-3,-6,2,-3,OPEN
1764868574.639323,-5,0,0,-3,0,2,1,1,OPEN
1764868574.65407,5,6,-5,1,-3,1,2,-1,OPEN
1764868574.6676888,-3,-5,-5,-2,0,0,-2,1,OPEN
1764868574.676372,1,0,-1,0,4,-3,1,-2,OPEN
1764868574.6990533,-4,-3,4,-3,-2,-1,-7,0,OPEN
1764868574.713792,0,-3,-1,1,1,-2,1,0,OPEN
1764868574.727385,0,0,-2,-3,0,-4,-5,0,OPEN
1764868574.7362044,-2,1,0,-3,-4,-3,2,2,OPEN
1764868574.7497663,-4,1,1,2,-1,2,3,3,OPEN
1764868574.7587972,0,-2,0,-6,-11,-4,-3,-5,OPEN
1764868574.7736933,2,-1,-4,3,-2,2,-1,0,OPEN
1764868574.7872791,-3,-2,-2,-11,-12,-2,-2,-2,OPEN
1764868574.796725,0,3,-2,2,0,0,1,3,OPEN
1764868574.8097577,-1,-4,-3,5,4,1,-3,-4,OPEN
1764868574.8196597,1,0,-3,-3,0,0,-4,-4,OPEN
1764868574.8337665,-3,1,0,-2,0,-6,-1,-1,OPEN
1764868574.8477468,4,2,6,1,0,1,2,-1,OPEN
1764868574.8563533,-2,1,0,-5,-4,-2,-2,0,OPEN
1764868574.8699374,-1,0,-4,-4,-2,2,2,-3,OPEN
1764868574.878826,1,-6,4,0,2,-5,-1,-2,OPEN
1764868574.8931754,0,0,-3,-4,0,-2,-5,-4,OPEN
1764868574.8998823,0,-3,-3,0,1,0,-1,-3,OPEN
1764868574.9073944,-3,-4,-3,-3,-5,-2,-3,2,OPEN
1764868574.9165993,0,1,-1,1,-3,-2,-1,1,OPEN
1764868574.9298983,1,-5,-2,3,9,1,-2,-1,OPEN
1764868574.9391165,-6,-4,-4,-7,-6,-6,0,0,OPEN
1764868574.9531794,-2,4,-3,-5,-9,3,4,1,OPEN
1764868574.9602656,1,-2,0,2,0,-1,0,-1,OPEN
1764868574.9763043,-3,-6,1,-1,-5,-3,-1,-1,OPEN
1764868574.9901173,-2,-2,1,-4,-3,-4,-1,-3,OPEN
1764868574.9988072,-2,0,-2,0,0,2,-1,-3,OPEN
1764868575.0133555,-5,-1,-2,-5,0,-6,-1,-1,OPEN
1764868575.0203466,-1,1,-5,-5,-2,-3,-4,4,OPEN
1764868575.0365546,2,-1,2,-1,-1,-5,1,-2,OPEN
1764868575.0501683,0,-1,0,0,-4,-1,4,4,OPEN
1764868575.0591745,1,-1,-3,-3,-9,1,-4,-4,OPEN
1764868575.073426,-5,-2,-1,-5,-4,1,-1,-7,OPEN
1764868575.0800831,1,-2,3,-3,-2,-1,0,0,OPEN
1764868575.0965312,2,-1,2,-1,-5,-1,-5,-4,OPEN
1764868575.1104453,-1,2,4,-3,-3,-4,0,3,OPEN
1764868575.11909,1,0,-4,2,-1,-5,-3,-1,OPEN
1764868575.1333747,-1,-1,0,1,4,-2,2,0,OPEN
1764868575.1401677,-2,-1,0,-3,-1,0,-2,-6,OPEN
1764868575.1563456,1,1,-1,3,3,5,0,-2,OPEN
1764868575.1701894,-1,2,3,-2,-8,-5,-4,-1,OPEN
1764868575.1792371,-2,3,4,1,0,-1,-2,0,OPEN
1764868575.1933923,2,-2,-2,-3,-2,-1,2,-1,OPEN
1764868575.2007127,1,0,2,0,-2,-4,-1,2,OPEN
1764868575.217062,-4,-3,-3,-2,-3,0,-4,-4,OPEN
1764868575.2299912,-1,1,-5,3,2,2,-3,-4,OPEN
1764868575.2391844,-9,-1,-3,-3,-2,-3,-6,1,OPEN
1764868575.2531412,1,2,1,-2,-1,-3,4,0,OPEN
1764868575.2597682,2,1,-2,-5,-7,2,0,-2,OPEN
1764868575.2764919,-2,-4,-3,1,3,1,-1,-2,OPEN
1764868575.2899132,-3,-3,-2,-7,-10,0,-4,-5,OPEN
1764868575.2988532,1,-4,1,4,10,3,6,3,OPEN
1764868575.313173,-5,-3,-6,-3,-3,-2,2,4,OPEN
1764868575.3198996,-6,0,1,-1,-2,0,-4,-2,OPEN
1764868575.3369646,-1,1,-1,-2,1,0,-1,-1,OPEN
1764868575.3498917,-1,-1,1,4,0,0,0,-2,OPEN
1764868575.3588972,0,-4,0,-5,-8,-3,-1,-2,OPEN
1764868575.3730803,3,-3,2,-2,4,4,0,2,OPEN
1764868575.3801706,0,0,2,-3,-2,-1,-1,2,OPEN
1764868575.3962355,1,-3,-5,-5,-1,-1,-5,2,OPEN
1764868575.4099002,2,3,-1,0,-4,0,0,4,OPEN
1764868575.4187424,-1,-4,-7,-1,-2,-2,-7,-3,OPEN
1764868575.4331362,0,2,-2,3,3,-5,-5,-1,OPEN
1764868575.440005,-2,-1,-1,1,6,1,1,0,OPEN
1764868575.4561396,-1,-2,2,1,0,-1,0,-3,OPEN
1764868575.4698656,-2,3,-1,0,4,1,3,-1,OPEN
1764868575.4788089,2,1,2,3,1,2,-4,0,OPEN
1764868575.493023,-1,-3,-4,-7,-11,-4,-4,-3,OPEN
1764868575.5004246,0,3,3,0,-6,-1,3,-2,OPEN
1764868575.5163348,-2,2,-2,2,0,-3,0,0,OPEN
1764868575.5298948,0,3,-1,1,-1,-1,2,0,OPEN
1764868575.5391524,-5,-5,-3,-2,3,-4,-2,-5,OPEN
1764868575.5535233,1,-5,2,1,-8,0,1,1,OPEN
1764868575.559967,4,2,-2,3,6,1,1,-5,OPEN
1764868575.5761173,-5,0,1,-1,2,-1,-5,-3,OPEN
1764868575.590084,-1,-2,-3,-4,0,-4,-1,-6,OPEN
1764868575.5988626,-2,2,0,-2,-10,0,-1,-1,OPEN
1764868575.6137302,3,-1,-3,-3,-2,-1,-3,0,OPEN
1764868575.6206264,0,1,-2,-2,-4,-4,3,1,OPEN
1764868575.6366475,2,0,0,0,1,0,3,2,OPEN
1764868575.6502335,-1,-1,2,-3,-5,-3,2,1,OPEN
1764868575.658816,0,2,-4,-8,-6,1,-3,-5,OPEN
1764868575.6730752,-1,-2,-3,-5,-4,0,-5,-7,OPEN
1764868575.6797457,5,-4,2,2,5,-2,1,0,OPEN
1764868575.696248,-1,-2,-4,0,4,-3,-5,-4,OPEN
1764868575.7099745,2,-5,2,-1,-5,1,1,2,OPEN
1764868575.7188256,-1,-3,-3,-2,-2,1,-4,-4,OPEN
1764868575.7323408,-2,1,2,0,-3,4,-1,4,OPEN
1764868575.741467,-6,-2,-4,3,5,1,1,-3,OPEN
1764868575.756201,-3,5,-3,1,0,-2,-1,-2,OPEN
1764868575.7698998,-2,1,3,-4,-7,-2,1,-4,OPEN
1764868575.7788382,-2,-3,-3,4,9,-6,-2,-2,OPEN
1764868575.7923722,-3,-8,-3,-3,-4,-3,-4,-2,OPEN
1764868575.80163,1,0,0,-3,-2,-4,2,0,OPEN
1764868575.8156796,-1,-1,-1,-4,-1,-3,-4,-2,OPEN
1764868575.8224046,-1,-2,-5,-7,-8,-5,-1,3,OPEN
1764868575.8298724,1,-1,1,-2,0,-1,-1,-4,OPEN
1764868575.8387976,3,0,-2,-1,1,1,-1,-5,OPEN
1764868575.852363,0,3,-6,4,6,2,-1,3,OPEN
1764868575.861346,1,-2,0,1,4,0,1,-4,OPEN
1764868575.8755212,2,-4,-2,-2,-1,0,1,-5,OPEN
1764868575.8823586,-1,-1,2,2,2,3,3,0,OPEN
1764868575.8987193,-1,1,1,-1,-4,2,-1,1,OPEN
1764868575.9122496,-1,-1,0,0,-3,-8,-1,-2,OPEN
1764868575.9273658,0,-2,0,-3,-4,-1,-5,-2,OPEN
1764868575.9355612,1,3,-1,1,3,1,1,2,OPEN
1764868575.9424496,-3,-2,-7,1,1,0,-1,-2,OPEN
1764868575.9586973,-1,0,1,3,5,1,1,4,OPEN
1764868575.9723077,-3,-1,-2,-1,-1,-3,-5,-3,OPEN
1764868575.981482,1,-1,0,-1,3,-3,-3,-1,OPEN
1764868575.99565,-1,-4,-5,-1,2,1,0,2,OPEN
1764868576.0024152,0,1,0,-1,2,4,0,4,OPEN
1764868576.018768,-1,1,0,-7,-9,-3,-2,0,OPEN
1764868576.0323908,3,-2,3,2,1,1,0,-1,OPEN
1764868576.0414917,0,-4,4,5,1,-4,-2,-3,OPEN
1764868576.0555916,0,-1,1,-1,2,4,1,-2,OPEN
1764868576.06245,-4,-1,-4,-2,-6,-4,0,-2,OPEN
1764868576.0794716,3,0,3,-4,-4,-5,-6,-4,OPEN
1764868576.0923207,-2,0,-5,-1,0,-6,0,-2,OPEN
1764868576.1015656,1,-1,-2,1,4,2,-2,-2,OPEN
1764868576.1159425,0,-2,2,0,-2,-1,-3,3,OPEN
1764868576.1223292,-3,2,-1,-2,-5,-2,0,-1,OPEN
1764868576.1387253,-1,-1,-3,2,5,-4,0,0,OPEN
1764868576.15238,2,1,1,2,-4,3,2,3,OPEN
1764868576.1615195,-3,3,1,3,3,-3,0,-3,OPEN
1764868576.1759384,-1,-2,-1,-4,-6,-5,-6,-1,OPEN
1764868576.1827335,3,-2,-3,-1,1,6,-1,3,OPEN
1764868576.1989007,-2,-3,-2,-5,-2,-3,-2,-2,OPEN
1764868576.2127109,-1,0,-4,-1,-1,3,2,-2,OPEN
1764868576.2214797,0,-4,-1,-3,1,-3,0,2,OPEN
1764868576.2356744,0,0,3,-1,-1,1,2,0,OPEN
1764868576.2427068,1,0,-1,-3,-6,-2,2,-3,OPEN
1764868576.2587028,-4,-3,-1,-2,0,-2,1,-2,OPEN
1764868576.272395,-3,-2,-3,-4,-7,1,0,-5,OPEN
1764868576.2815108,-4,-3,3,2,1,2,-1,1,OPEN
1764868576.2959802,3,-1,-5,-1,3,-4,-6,-4,OPEN
1764868576.3026848,1,1,-1,-2,-1,0,0,-1,OPEN
1764868576.3181424,-1,-7,-4,5,3,-1,2,2,OPEN
1764868576.326461,-2,1,-5,2,-3,-1,0,2,OPEN
1764868576.3327065,1,-2,2,4,-5,1,6,2,OPEN
1764868576.3413534,-4,-4,-3,-2,-5,1,1,0,OPEN
1764868576.3639803,0,-3,2,-5,-6,0,-1,1,OPEN
1764868576.3787339,-8,-1,-7,-2,-5,-2,-2,-5,OPEN
1764868576.3923461,-2,-2,1,-1,-3,-2,-5,-3,OPEN
